User ID,Session ID,Timestamp,Component,Interaction Type,Interaction Duration,Total Screentime,Time to Add to Cart,Initial Order,Interaction Sequence
51,2,2024-08-11 14:10:07,Title,View,4s,291s,244s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Stock Indicator, Recommended Products, Price, Add to Cart Button, Size/Color Options, Shipping Info, Discount Badge, Specifications, Reviews"
51,2,2024-08-11 14:10:11,Description,Tap,16s,291s,244s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Stock Indicator, Recommended Products, Price, Add to Cart Button, Size/Color Options, Shipping Info, Discount Badge, Specifications, Reviews"
51,2,2024-08-11 14:10:27,Product Rating,Scroll,6s,291s,244s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Stock Indicator, Recommended Products, Price, Add to Cart Button, Size/Color Options, Shipping Info, Discount Badge, Specifications, Reviews"
51,2,2024-08-11 14:10:33,Stock Indicator,View,3s,291s,244s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Stock Indicator, Recommended Products, Price, Add to Cart Button, Size/Color Options, Shipping Info, Discount Badge, Specifications, Reviews"
51,2,2024-08-11 14:10:36,Recommended Products,Scroll,11s,291s,244s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Stock Indicator, Recommended Products, Price, Add to Cart Button, Size/Color Options, Shipping Info, Discount Badge, Specifications, Reviews"
51,2,2024-08-11 14:10:47,Price,Tap,3s,291s,244s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Stock Indicator, Recommended Products, Price, Add to Cart Button, Size/Color Options, Shipping Info, Discount Badge, Specifications, Reviews"
51,2,2024-08-11 14:10:50,Add to Cart Button,Scroll,18s,291s,244s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Stock Indicator, Recommended Products, Price, Add to Cart Button, Size/Color Options, Shipping Info, Discount Badge, Specifications, Reviews"
51,2,2024-08-11 14:11:08,Size/Color Options,Tap,5s,291s,244s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Stock Indicator, Recommended Products, Price, Add to Cart Button, Size/Color Options, Shipping Info, Discount Badge, Specifications, Reviews"
51,2,2024-08-11 14:11:13,Shipping Info,View,7s,291s,244s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Stock Indicator, Recommended Products, Price, Add to Cart Button, Size/Color Options, Shipping Info, Discount Badge, Specifications, Reviews"
51,2,2024-08-11 14:11:20,Discount Badge,Scroll,10s,291s,244s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Stock Indicator, Recommended Products, Price, Add to Cart Button, Size/Color Options, Shipping Info, Discount Badge, Specifications, Reviews"
51,2,2024-08-11 14:11:30,Specifications,Scroll,4s,291s,244s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Stock Indicator, Recommended Products, Price, Add to Cart Button, Size/Color Options, Shipping Info, Discount Badge, Specifications, Reviews"
51,2,2024-08-11 14:11:34,Reviews,Tap,3s,291s,244s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Stock Indicator, Recommended Products, Price, Add to Cart Button, Size/Color Options, Shipping Info, Discount Badge, Specifications, Reviews"
51,3,2024-07-23 19:36:06,Image Gallery,Tap,4s,222s,113s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Product Rating, Stock Indicator, Shipping Info, Recommended Products, Add to Cart Button, Price, Discount Badge, Size/Color Options, Reviews"
51,3,2024-07-23 19:36:10,Title,Scroll,11s,222s,113s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Product Rating, Stock Indicator, Shipping Info, Recommended Products, Add to Cart Button, Price, Discount Badge, Size/Color Options, Reviews"
51,3,2024-07-23 19:36:21,Description,Tap,8s,222s,113s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Product Rating, Stock Indicator, Shipping Info, Recommended Products, Add to Cart Button, Price, Discount Badge, Size/Color Options, Reviews"
51,3,2024-07-23 19:36:29,Specifications,Tap,7s,222s,113s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Product Rating, Stock Indicator, Shipping Info, Recommended Products, Add to Cart Button, Price, Discount Badge, Size/Color Options, Reviews"
51,3,2024-07-23 19:36:36,Product Rating,Tap,2s,222s,113s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Product Rating, Stock Indicator, Shipping Info, Recommended Products, Add to Cart Button, Price, Discount Badge, Size/Color Options, Reviews"
51,3,2024-07-23 19:36:38,Stock Indicator,Scroll,6s,222s,113s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Product Rating, Stock Indicator, Shipping Info, Recommended Products, Add to Cart Button, Price, Discount Badge, Size/Color Options, Reviews"
51,3,2024-07-23 19:36:44,Shipping Info,Scroll,16s,222s,113s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Product Rating, Stock Indicator, Shipping Info, Recommended Products, Add to Cart Button, Price, Discount Badge, Size/Color Options, Reviews"
51,3,2024-07-23 19:37:00,Recommended Products,Tap,8s,222s,113s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Product Rating, Stock Indicator, Shipping Info, Recommended Products, Add to Cart Button, Price, Discount Badge, Size/Color Options, Reviews"
51,3,2024-07-23 19:37:08,Add to Cart Button,View,15s,222s,113s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Product Rating, Stock Indicator, Shipping Info, Recommended Products, Add to Cart Button, Price, Discount Badge, Size/Color Options, Reviews"
51,3,2024-07-23 19:37:23,Price,View,16s,222s,113s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Product Rating, Stock Indicator, Shipping Info, Recommended Products, Add to Cart Button, Price, Discount Badge, Size/Color Options, Reviews"
51,3,2024-07-23 19:37:39,Discount Badge,Scroll,9s,222s,113s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Product Rating, Stock Indicator, Shipping Info, Recommended Products, Add to Cart Button, Price, Discount Badge, Size/Color Options, Reviews"
51,3,2024-07-23 19:37:48,Size/Color Options,Tap,15s,222s,113s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Product Rating, Stock Indicator, Shipping Info, Recommended Products, Add to Cart Button, Price, Discount Badge, Size/Color Options, Reviews"
51,3,2024-07-23 19:38:03,Reviews,Scroll,7s,222s,113s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Product Rating, Stock Indicator, Shipping Info, Recommended Products, Add to Cart Button, Price, Discount Badge, Size/Color Options, Reviews"
51,4,2024-08-11 02:56:06,Image Gallery,View,9s,117s,32s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Size/Color Options, Discount Badge, Reviews, Product Rating, Shipping Info, Price, Specifications, Stock Indicator, Add to Cart Button"
51,4,2024-08-11 02:56:15,Title,Scroll,1s,117s,32s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Size/Color Options, Discount Badge, Reviews, Product Rating, Shipping Info, Price, Specifications, Stock Indicator, Add to Cart Button"
51,4,2024-08-11 02:56:16,Description,View,20s,117s,32s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Size/Color Options, Discount Badge, Reviews, Product Rating, Shipping Info, Price, Specifications, Stock Indicator, Add to Cart Button"
51,4,2024-08-11 02:56:36,Recommended Products,Tap,15s,117s,32s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Size/Color Options, Discount Badge, Reviews, Product Rating, Shipping Info, Price, Specifications, Stock Indicator, Add to Cart Button"
51,4,2024-08-11 02:56:51,Size/Color Options,Scroll,4s,117s,32s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Size/Color Options, Discount Badge, Reviews, Product Rating, Shipping Info, Price, Specifications, Stock Indicator, Add to Cart Button"
51,4,2024-08-11 02:56:55,Discount Badge,Tap,6s,117s,32s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Size/Color Options, Discount Badge, Reviews, Product Rating, Shipping Info, Price, Specifications, Stock Indicator, Add to Cart Button"
51,4,2024-08-11 02:57:01,Reviews,Scroll,5s,117s,32s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Size/Color Options, Discount Badge, Reviews, Product Rating, Shipping Info, Price, Specifications, Stock Indicator, Add to Cart Button"
51,4,2024-08-11 02:57:06,Product Rating,Scroll,4s,117s,32s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Size/Color Options, Discount Badge, Reviews, Product Rating, Shipping Info, Price, Specifications, Stock Indicator, Add to Cart Button"
51,4,2024-08-11 02:57:10,Shipping Info,Tap,14s,117s,32s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Size/Color Options, Discount Badge, Reviews, Product Rating, Shipping Info, Price, Specifications, Stock Indicator, Add to Cart Button"
51,4,2024-08-11 02:57:24,Price,View,6s,117s,32s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Size/Color Options, Discount Badge, Reviews, Product Rating, Shipping Info, Price, Specifications, Stock Indicator, Add to Cart Button"
51,4,2024-08-11 02:57:30,Specifications,View,1s,117s,32s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Size/Color Options, Discount Badge, Reviews, Product Rating, Shipping Info, Price, Specifications, Stock Indicator, Add to Cart Button"
51,4,2024-08-11 02:57:31,Stock Indicator,Tap,16s,117s,32s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Size/Color Options, Discount Badge, Reviews, Product Rating, Shipping Info, Price, Specifications, Stock Indicator, Add to Cart Button"
51,4,2024-08-11 02:57:47,Add to Cart Button,Tap,1s,117s,32s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Size/Color Options, Discount Badge, Reviews, Product Rating, Shipping Info, Price, Specifications, Stock Indicator, Add to Cart Button"
51,5,2024-07-31 14:49:06,Image Gallery,Scroll,5s,233s,135s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Recommended Products, Shipping Info, Discount Badge, Product Rating, Size/Color Options, Add to Cart Button, Price, Specifications, Reviews"
51,5,2024-07-31 14:49:11,Title,Tap,16s,233s,135s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Recommended Products, Shipping Info, Discount Badge, Product Rating, Size/Color Options, Add to Cart Button, Price, Specifications, Reviews"
51,5,2024-07-31 14:49:27,Description,View,18s,233s,135s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Recommended Products, Shipping Info, Discount Badge, Product Rating, Size/Color Options, Add to Cart Button, Price, Specifications, Reviews"
51,5,2024-07-31 14:49:45,Stock Indicator,Tap,17s,233s,135s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Recommended Products, Shipping Info, Discount Badge, Product Rating, Size/Color Options, Add to Cart Button, Price, Specifications, Reviews"
51,5,2024-07-31 14:50:02,Recommended Products,View,6s,233s,135s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Recommended Products, Shipping Info, Discount Badge, Product Rating, Size/Color Options, Add to Cart Button, Price, Specifications, Reviews"
51,5,2024-07-31 14:50:08,Shipping Info,Tap,4s,233s,135s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Recommended Products, Shipping Info, Discount Badge, Product Rating, Size/Color Options, Add to Cart Button, Price, Specifications, Reviews"
51,5,2024-07-31 14:50:12,Discount Badge,View,15s,233s,135s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Recommended Products, Shipping Info, Discount Badge, Product Rating, Size/Color Options, Add to Cart Button, Price, Specifications, Reviews"
51,5,2024-07-31 14:50:27,Product Rating,Tap,3s,233s,135s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Recommended Products, Shipping Info, Discount Badge, Product Rating, Size/Color Options, Add to Cart Button, Price, Specifications, Reviews"
51,5,2024-07-31 14:50:30,Size/Color Options,Scroll,3s,233s,135s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Recommended Products, Shipping Info, Discount Badge, Product Rating, Size/Color Options, Add to Cart Button, Price, Specifications, Reviews"
51,5,2024-07-31 14:50:33,Add to Cart Button,View,8s,233s,135s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Recommended Products, Shipping Info, Discount Badge, Product Rating, Size/Color Options, Add to Cart Button, Price, Specifications, Reviews"
51,5,2024-07-31 14:50:41,Price,View,19s,233s,135s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Recommended Products, Shipping Info, Discount Badge, Product Rating, Size/Color Options, Add to Cart Button, Price, Specifications, Reviews"
51,5,2024-07-31 14:51:00,Specifications,Scroll,6s,233s,135s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Recommended Products, Shipping Info, Discount Badge, Product Rating, Size/Color Options, Add to Cart Button, Price, Specifications, Reviews"
51,5,2024-07-31 14:51:06,Reviews,Scroll,16s,233s,135s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Recommended Products, Shipping Info, Discount Badge, Product Rating, Size/Color Options, Add to Cart Button, Price, Specifications, Reviews"
52,1,2024-08-12 00:03:06,Image Gallery,View,14s,181s,48s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Recommended Products, Price, Stock Indicator, Discount Badge, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Shipping Info"
52,1,2024-08-12 00:03:20,Title,Scroll,15s,181s,48s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Recommended Products, Price, Stock Indicator, Discount Badge, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Shipping Info"
52,1,2024-08-12 00:03:35,Description,Scroll,19s,181s,48s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Recommended Products, Price, Stock Indicator, Discount Badge, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Shipping Info"
52,1,2024-08-12 00:03:54,Specifications,Tap,14s,181s,48s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Recommended Products, Price, Stock Indicator, Discount Badge, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Shipping Info"
52,1,2024-08-12 00:04:08,Recommended Products,Tap,4s,181s,48s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Recommended Products, Price, Stock Indicator, Discount Badge, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Shipping Info"
52,1,2024-08-12 00:04:12,Price,Scroll,18s,181s,48s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Recommended Products, Price, Stock Indicator, Discount Badge, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Shipping Info"
52,1,2024-08-12 00:04:30,Stock Indicator,Scroll,3s,181s,48s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Recommended Products, Price, Stock Indicator, Discount Badge, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Shipping Info"
52,1,2024-08-12 00:04:33,Discount Badge,View,16s,181s,48s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Recommended Products, Price, Stock Indicator, Discount Badge, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Shipping Info"
52,1,2024-08-12 00:04:49,Size/Color Options,View,13s,181s,48s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Recommended Products, Price, Stock Indicator, Discount Badge, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Shipping Info"
52,1,2024-08-12 00:05:02,Add to Cart Button,Tap,16s,181s,48s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Recommended Products, Price, Stock Indicator, Discount Badge, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Shipping Info"
52,1,2024-08-12 00:05:18,Reviews,Tap,9s,181s,48s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Recommended Products, Price, Stock Indicator, Discount Badge, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Shipping Info"
52,1,2024-08-12 00:05:27,Product Rating,Scroll,6s,181s,48s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Recommended Products, Price, Stock Indicator, Discount Badge, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Shipping Info"
52,1,2024-08-12 00:05:33,Shipping Info,View,11s,181s,48s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Specifications, Recommended Products, Price, Stock Indicator, Discount Badge, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Shipping Info"
52,2,2024-08-14 09:39:06,Image Gallery,Scroll,10s,65s,44s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Specifications, Stock Indicator, Discount Badge, Reviews, Product Rating, Size/Color Options, Shipping Info, Price, Add to Cart Button"
52,2,2024-08-14 09:39:16,Title,View,8s,65s,44s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Specifications, Stock Indicator, Discount Badge, Reviews, Product Rating, Size/Color Options, Shipping Info, Price, Add to Cart Button"
52,2,2024-08-14 09:39:24,Description,Tap,18s,65s,44s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Specifications, Stock Indicator, Discount Badge, Reviews, Product Rating, Size/Color Options, Shipping Info, Price, Add to Cart Button"
52,2,2024-08-14 09:39:42,Recommended Products,Tap,2s,65s,44s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Specifications, Stock Indicator, Discount Badge, Reviews, Product Rating, Size/Color Options, Shipping Info, Price, Add to Cart Button"
52,2,2024-08-14 09:39:44,Specifications,Scroll,10s,65s,44s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Specifications, Stock Indicator, Discount Badge, Reviews, Product Rating, Size/Color Options, Shipping Info, Price, Add to Cart Button"
52,2,2024-08-14 09:39:54,Stock Indicator,Scroll,9s,65s,44s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Specifications, Stock Indicator, Discount Badge, Reviews, Product Rating, Size/Color Options, Shipping Info, Price, Add to Cart Button"
52,2,2024-08-14 09:40:03,Discount Badge,Scroll,16s,65s,44s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Specifications, Stock Indicator, Discount Badge, Reviews, Product Rating, Size/Color Options, Shipping Info, Price, Add to Cart Button"
